Movie Name,Scraped Name,Budget,Director,Writer,Actor,Rating,OtherInfo,Date,DirectorsRating,WritersRating,TotalFollowers,Revenue
House of Sand and Fog,House of Sand and Fog,16500000,['Vadim Perelman'],"['Andre Dubus III', 'Vadim Perelman', 'Shawn Lawrence Otto']","['Jennifer Connelly', 'Ben Kingsley', 'Ron Eldard']",7.5,"2003
R
2h 6m",2003,6.5,7,8.72652835,"$16,154,786 "
Coal MinerÃ¢ÂÂs Daughter,Coal Miner's Daughter,15000000,['Michael Apted'],"['Thomas Rickman', 'Loretta Lynn', 'George Vecsey']","['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm']",7.5,"1980
PG
2h 4m",1980,6.666666667,6.666666667,11.24619074,#N/A
BlacKkKlansman,BlacKkKlansman,15000000,['Spike Lee'],"['Charlie Wachtel', 'David Rabinowitz', 'Kevin Willmott']","['John David Washington', 'Adam Driver', 'Laura Harrier']",7.5,"2018
R
2h 15m",2018,7.333333333,6.666666667,16.39093511,"$93,411,426 "
The Favourite,The Favourite,15000000,['Yorgos Lanthimos'],"['Deborah Davis', 'Tony McNamara']","['Olivia Colman', 'Emma Stone', 'Rachel Weisz']",7.5,"2018
R
1h 59m",2018,7,7,16.17515992,"$95,849,029 "
The Great Debaters,The Great Debaters,15000000,['Denzel Washington'],"['Robert Eisele', 'Jeffrey Porro', 'Tony Scherman']","['Denzel Washington', 'Forest Whitaker', 'Kimberly Elise']",7.5,"2007
PG-13
2h 6m",2007,7,7,16.21376206,"$30,261,293 "
The Hurt Locker,The Hurt Locker,15000000,['Kathryn Bigelow'],['Mark Boal'],"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty']",7.5,"2008
R
2h 11m",2008,7,7,18.75358306,"$49,876,984 "
Se jie,"Lust, Caution",15000000,['Ang Lee'],"['Eileen Chang', 'James Schamus', 'Hui-Ling Wang']","['Tony Leung Chiu-wai', 'Tang Wei', 'Joan Chen']",7.5,"2007
NC-17
2h 37m",2007,7,6.888888889,14.90776865,"$65,167,430 "
"Kiss Kiss, Bang Bang",Kiss Kiss Bang Bang,15000000,['Shane Black'],"['Brett Halliday', 'Shane Black']","['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan']",7.5,"2005
R
1h 43m",2005,6.333333333,6.833333333,12.06370856,"$16,829,464 "
Elle s'appelait Sarah,Sarah's Key,14500000,['Gilles Paquet-Brenner'],"['Tatiana De Rosnay', 'Serge Joncour', 'Gilles Paquet-Brenner']","['Kristin Scott Thomas', 'MÃ©lusine Mayance', 'Niels Arestrup']",7.5,"2010
PG-13
1h 51m",2010,7,7,7.041313715,"$25,480,031 "
"New York, New York",Gangs of New York,14000000,['Martin Scorsese'],"['Jay Cocks', 'Steven Zaillian', 'Kenneth Lonergan']","['Leonardo DiCaprio', 'Cameron Diaz', 'Daniel Day-Lewis']",7.5,"2002
R
2h 47m",2002,8,7.222222222,17.85578559,"$13,800,302 "
Little Children,Little Children,14000000,['Todd Field'],"['Todd Field', 'Tom Perrotta']","['Kate Winslet', 'Jennifer Connelly', 'Patrick Wilson']",7.5,"2006
R
2h 17m",2006,7,7,17.21501065,"$14,121,177 "
Gossip,Gossip Girl,14000000,"['Stephanie Savage', 'Josh Schwartz']","['Blake Lively', 'Leighton Meester', 'Penn Badgley']","['Blake Lively', 'Leighton Meester', 'Penn Badgley']",7.5,"TV Series
2007â2012
TV-14
42m",2007,6.25,7,21.07918125,"$12,591,270 "
Jackie Brown,Jackie Brown,12000000,['Quentin Tarantino'],"['Quentin Tarantino', 'Elmore Leonard']","['Pam Grier', 'Samuel L. Jackson', 'Robert Forster']",7.5,"1997
R
2h 34m",1997,8,7.333333333,3.476541809,"$74,727,492 "
Rudy,Rudy,12000000,['David Anspaugh'],['Angelo Pizzo'],"['Sean Astin', 'Jon Favreau', 'Ned Beatty']",7.5,"1993
PG
1h 54m",1993,6.5,6.666666667,5.769377326,"$22,750,363 "
Dead Man Walking,Dead Man Walking,11000000,['Tim Robbins'],"['Helen Prejean', 'Tim Robbins']","['Susan Sarandon', 'Sean Penn', 'Robert Prosky']",7.5,"1995
R
2h 2m",1995,6.5,6.75,14.75897242,"$83,088,295 "
"I, Tonya","I, Tonya",11000000,['Craig Gillespie'],['Steven Rogers'],"['Margot Robbie', 'Sebastian Stan', 'Allison Janney']",7.5,"2017
R
1h 59m",2017,7,6.666666667,18.19866808,"$53,797,409 "
La Tortue Rouge,The Red Turtle,11000000,['Michael Dudok de Wit'],"['Michael Dudok de Wit', 'Pascale Ferran']","['Emmanuel Garijo', 'Tom Hudson', 'Baptiste Goy']",7.5,"2016
PG
1h 20m",2016,7,7,7.24934318,"$6,712,903 "
Dolor y gloria,Pain and Glory,10800000,['Pedro AlmodÃ³var'],['Pedro AlmodÃ³var'],"['Antonio Banderas', 'Asier Etxeandia', 'Leonardo Sbaraglia']",7.5,"2019
R
1h 53m",2019,7,7,17.98325271,"$39,837,366 "
"Love, Simon","Love, Simon",10000000,['Greg Berlanti'],"['Becky Albertalli', 'Elizabeth Berger', 'Isaac Aptaker']","['Nick Robinson', 'Jennifer Garner', 'Josh Duhamel']",7.5,"2018
PG-13
1h 50m",2018,6.666666667,7,16.87056776,"$65,520,633 "
The Legend of Drunken Master,The Legend of Drunken Master,10000000,"['Chia-Liang Liu', 'Jackie Chan']","['Edward Tang', 'Man-Ming Tong', 'Kai-Chi Yuen']","['Jackie Chan', 'Ho-Sung Pak', 'Lung Ti']",7.5,"1994
R
1h 42m",1994,7,6.777777778,3.563481085,"$11,546,543 "
It's a Mad Mad Mad Mad World,It's a Mad Mad Mad Mad World,9400000,['Stanley Kramer'],"['William Rose', 'Tania Rose']","['Spencer Tracy', 'Milton Berle', 'Ethel Merman']",7.5,"1963
G
3h 30m",1963,7.5,6.5,9.260195454,"$60,000,000 "
Henry V,Henry V,9000000,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']","['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd']",7.5,"1989
PG-13
2h 17m",1989,7.333333333,7.166666667,10.55232429,"$10,176,701 "
Dofus - Livre 1: Julith,Dofus: Book 1 - Julith,8800000,"['Jean-Jacques Denis', 'Anthony Roux']","['Anthony Roux', 'Olivier Vannelle']","['Sauvane DelanoÃ«', 'Laetitia Lefebvre', 'Elisabeth Ventura']",7.5,"2015
Not Rated
1h 40m",2015,7,7,4.581892795,"$624,747 "
The Namesake,The Namesake,8500000,['Mira Nair'],"['Sooni Taraporevala', 'Jhumpa Lahiri']","['Kal Penn', 'Irrfan Khan', 'Tabu']",7.5,"2006
PG-13
2h 2m",2006,7,7,17.86849749,"$20,288,774 "
The Wind That Shakes the Barley,The Wind that Shakes the Barley,8300000,['Ken Loach'],['Paul Laverty'],"['Cillian Murphy', 'PÃ¡draic Delaney', 'Liam Cunningham']",7.5,"2006
Not Rated
2h 7m",2006,7,7,12.01114736,"$25,670,174 "
28 Days LaterÃ¢ÂÂ¦,28 Days Later,8000000,['Danny Boyle'],['Alex Garland'],"['Cillian Murphy', 'Naomie Harris', 'Christopher Eccleston']",7.5,"2002
R
1h 53m",2002,7.666666667,7,16.85508282,#N/A
The Player,The Player,8000000,['Robert Altman'],['Michael Tolkin'],"['Tim Robbins', 'Greta Scacchi', 'Fred Ward']",7.5,"1992
R
2h 4m",1992,6.666666667,6.333333333,6.932169246,"$28,876,702 "
The Secret of Kells,The Secret of Kells,8000000,"['Tomm Moore', 'Nora Twomey']","['Tomm Moore', 'Fabrice Ziolkowski']","['Evan McGuire', 'Brendan Gleeson', 'Mick Lally']",7.5,"2009
Not Rated
1h 15m",2009,7.25,7.25,5.627560426,"$3,582,797 "
Thank You For Smoking,Thank You for Smoking,7500000,['Jason Reitman'],"['Jason Reitman', 'Christopher Buckley']","['Aaron Eckhart', 'Cameron Bright', 'Maria Bello']",7.5,"2005
R
1h 32m",2005,7,7,7.522365975,"$40,016,662 "
The Piano,The Piano,7000000,['Jane Campion'],['Jane Campion'],"['Holly Hunter', 'Harvey Keitel', 'Sam Neill']",7.5,"1993
R
2h 1m",1993,6.333333333,6.333333333,11.55932651,"$40,207,522 "
A Single Man,A Single Man,7000000,['Tom Ford'],"['Christopher Isherwood', 'Tom Ford', 'David Scearce']","['Colin Firth', 'Julianne Moore', 'Matthew Goode']",7.5,"2009
R
1h 39m",2009,7,7,13.6703943,"$28,142,379 "
The Last Temptation of Christ,The Last Temptation of Christ,7000000,['Martin Scorsese'],"['Nikos Kazantzakis', 'Paul Schrader']","['Willem Dafoe', 'Harvey Keitel', 'Barbara Hershey']",7.5,"1988
R
2h 44m",1988,8,7.166666667,11.4268921,"$8,373,585 "
We Need to Talk About Kevin,We Need to Talk About Kevin,7000000,['Lynne Ramsay'],"['Lynne Ramsay', 'Rory Stewart Kinnear', 'Lionel Shriver']","['Tilda Swinton', 'John C. Reilly', 'Ezra Miller']",7.5,"2011
R
1h 52m",2011,6.5,6.833333333,5.071882007,"$10,765,283 "
Snezhnaya koroleva,The Snow Queen,7000000,['Lev Atamanov'],"['Hans Christian Andersen', 'Lev Atamanov', 'Nikolay Erdman']","['Vladimir Gribkov', 'Yanina Zheymo', 'Anna Komolova']",7.5,"1957
Unrated
1h 14m",1957,7,6.888888889,5.873121723,"$15,193,977 "
Nowhere in Africa,Nowhere in Africa,6500000,['Caroline Link'],"['Caroline Link', 'Stefanie Zweig']","['Juliane KÃ¶hler', 'Merab Ninidze', 'Matthias Habich']",7.5,"2001
R
2h 21m",2001,7,7,5.345871462,"$6,568,446 "
The Damned United,The Damned United,6400000,['Tom Hooper'],"['Peter Morgan', 'David Peace']","['Colm Meaney', 'Henry Goodman', 'David Roper']",7.5,"2009
R
1h 38m",2009,7.333333333,6.916666667,1.681241237,"$4,199,874 "
RetfÃÂ¦rdighedens Ryttere,Riders of Justice,6400000,['Anders Thomas Jensen'],"['Anders Thomas Jensen', 'Nikolaj Arcel']","['Mads Mikkelsen', 'Nikolaj Lie Kaas', 'Andrea Heick Gadeberg']",7.5,"2020
Not Rated
1h 56m",2020,7,6.5,9.575072326,#N/A
Die FÃÂ¤lscher,The Counterfeiters,6250000,['Stefan Ruzowitzky'],"['Adolf Burger', 'Stefan Ruzowitzky']","['Karl Markovics', 'August Diehl', 'Devid Striesow']",7.5,"2007
R
1h 39m",2007,6.5,7,8.335955099,#N/A
Fahrenheit 9/11,Fahrenheit 9/11,6000000,['Michael Moore'],['Michael Moore'],"['Michael Moore', 'George W. Bush', 'Ben Affleck']",7.5,"2004
R
2h 2m",2004,7.666666667,7.666666667,4.397940009,"$221,148,959 "
JÃÂ»san-nin no shikaku,13 Assassins,6000000,['Takashi Miike'],"['Kaneo Ikegami', 'Shoichirou Ikemiya', 'Daisuke Tengan']","['KÃ´ji Yakusho', 'Takayuki Yamada', 'YÃ»suke Iseya']",7.5,"2010
R
2h 21m",2010,7,7,1.568201724,#N/A
The Greatest,The Greatest Showman,6000000,['Michael Gracey'],"['Jenny Bicks', 'Bill Condon']","['Hugh Jackman', 'Michelle Williams', 'Zac Efron']",7.5,"2017
PG
1h 45m",2017,7,6.833333333,21.27669153,"$117,796 "
Animals,Nocturnal Animals,5500000,['Tom Ford'],"['Tom Ford', 'Austin Wright']","['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon']",7.5,"2016
R
1h 56m",2016,7,7,16.8711057,$0 
Hodejegerne,Headhunters,5250000,['Morten Tyldum'],"['Ulf Ryberg', 'Lars Gudmestad', 'Jo NesbÃ¸']","['Aksel Hennie', 'SynnÃ¸ve Macody Lund', 'Nikolaj Coster-Waldau']",7.5,"2011
R
1h 40m",2011,7.333333333,6.666666667,11.40140054,"$20,184,208 "
No se Aceptan Devoluciones,Instructions Not Included,5000000,['Eugenio Derbez'],"['Guillermo RÃ­os', 'Leticia LÃ³pez Margalli', 'Eugenio Derbez']","['Eugenio Derbez', 'Karla Souza', 'Jessica Lindsey']",7.5,"2013
PG-13
2h 2m",2013,7,7,18.49359745,"$100,486,616 "
The Big Sick,The Big Sick,5000000,['Michael Showalter'],"['Emily V. Gordon', 'Kumail Nanjiani']","['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter']",7.5,"2017
R
2h",2017,6.333333333,7,13.92535335,"$56,868,677 "
Still Alice,Still Alice,5000000,"['Richard Glatzer', 'Wash Westmoreland']","['Richard Glatzer', 'Wash Westmoreland', 'Lisa Genova']","['Julianne Moore', 'Alec Baldwin', 'Kristen Stewart']",7.5,"2014
PG-13
1h 41m",2014,6.5,6.666666667,18.57886833,"$41,598,366 "
Les invasions barbares,The Barbarian Invasions,5000000,['Denys Arcand'],['Denys Arcand'],"['RÃ©my Girard', 'DorothÃ©e Berryman', 'StÃ©phane Rousseau']",7.5,"2003
R
1h 39m",2003,7,7,0,"$25,913,869 "
Fahrenheit 11/9,Fahrenheit 9/11,5000000,['Michael Moore'],['Michael Moore'],"['Michael Moore', 'George W. Bush', 'Ben Affleck']",7.5,"2004
R
2h 2m",2004,7.666666667,7.666666667,4.397940009,"$6,653,715 "
The Sweet Hereafter,The Sweet Hereafter,5000000,['Atom Egoyan'],"['Russell Banks', 'Atom Egoyan']","['Ian Holm', 'Sarah Polley', 'Caerthan Banks']",7.5,"1997
R
1h 52m",1997,7,7,8.894316063,"$7,951,247 "
Rabbit Hole,Rabbit Hole,5000000,"['Glenn Ficarra', 'John Requa']","['Kiefer Sutherland', 'Meta Golding', 'Enid Graham']","['Kiefer Sutherland', 'Meta Golding', 'Enid Graham']",7.5,"TV Series
2023â
TV-MA
1h 28m",2023,6.666666667,7,9.92282922,"$6,205,034 "
Tucker & Dale vs. Evil,Tucker and Dale vs Evil,5000000,['Eli Craig'],"['Eli Craig', 'Morgan Jurgenson']","['Tyler Labine', 'Alan Tudyk', 'Katrina Bowden']",7.5,"2010
R
1h 29m",2010,6,6.5,15.94416671,"$5,476,378 "
Zimna wojna,Cold War,4800000,['Pawel Pawlikowski'],"['Pawel Pawlikowski', 'Janusz Glowacki', 'Piotr Borkowski']","['Joanna Kulig', 'Tomasz Kot', 'Borys Szyc']",7.5,"2018
R
1h 29m",2018,6.5,6.833333333,15.32295697,"$25,030,444 "
Chinjeolhan geumjassi,Lady Vengeance,4500000,['Park Chan-wook'],"['Park Chan-wook', 'Myeong-chan Park', 'Chung Seo-kyung']","['Nam-mi Kang', 'Jeong-nam Choi', 'Hye-Sook Go']",7.5,"2005
R
1h 55m",2005,7,7.166666667,5.075919054,"$23,471,871 "
JÃ¢ÂÂai perdu mon corps,I Lost My Body,4500000,['JÃ©rÃ©my Clapin'],"['JÃ©rÃ©my Clapin', 'Guillaume Laurant']","['Hakim Faris', 'Victoire Du Bois', 'Patrick D AssumÃ§ao']",7.5,"2019
16+
1h 21m",2019,7,7.166666667,7.69189448,#N/A
Whale Rider,Whale Rider,4300000,['Niki Caro'],"['Niki Caro', 'Witi Ihimaera']","['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton']",7.5,"2002
PG-13
1h 41m",2002,7,7,4.397940009,"$39,374,600 "
Leaving Las Vegas,Leaving Las Vegas,4000000,['Mike Figgis'],"['John O Brien', 'Mike Figgis']","['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands']",7.5,"1995
R
1h 51m",1995,5.666666667,5.833333333,13.90352406,"$49,800,000 "
Mondays in the Sun,Mondays in the Sun,4000000,['Fernando LeÃ³n de Aranoa'],"['Fernando LeÃ³n de Aranoa', 'Ignacio del Moral']","['Javier Bardem', 'Luis Tosar', 'JosÃ© Ãngel Egido']",7.5,"2002
R
1h 53m",2002,7,7,9.855155577,"$146,402 "
The Veil,The Veil,4000000,"['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']","['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']","['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']",7.5,"TV Series
2021",2021,7,7,17.16229251,$0 
LÃ¢ÂÂattentat,American Manhunt: The Boston Marathon Bombing,3750000,"['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']","['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']","['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']",7.5,"TV Mini Series
2023
TV-MA
2h 55m",2023,7,7,5.327967542,#N/A
Menace II Society,Menace II Society,3500000,"['Albert Hughes', 'Allen Hughes']","['Allen Hughes', 'Albert Hughes', 'Tyger Williams']","['Tyrin Turner', 'Larenz Tate', 'June Kyoto Lu']",7.5,"1993
R
1h 37m",1993,6.666666667,6.666666667,14.27724696,"$27,731,527 "
Mondays in the Sun,Mondays in the Sun,4000000,['Fernando LeÃ³n de Aranoa'],"['Fernando LeÃ³n de Aranoa', 'Ignacio del Moral']","['Javier Bardem', 'Luis Tosar', 'JosÃ© Ãngel Egido']",7.5,"2002
R
1h 53m",2002,7,7,9.855155577,"$146,402 "
The Veil,The Veil,4000000,"['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']","['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']","['Min Namkoong', 'Ha-seon Park', 'Ji-Eun Kim']",7.5,"TV Series
2021",2021,7,7,17.16229251,$0 
LÃ¢ÂÂattentat,American Manhunt: The Boston Marathon Bombing,3750000,"['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']","['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']","['William B. Evans', 'Rick Deslauriers', 'Phillip Martin']",7.5,"TV Mini Series
2023
TV-MA
2h 55m",2023,7,7,5.327967542,#N/A
Menace II Society,Menace II Society,3500000,"['Albert Hughes', 'Allen Hughes']","['Allen Hughes', 'Albert Hughes', 'Tyger Williams']","['Tyrin Turner', 'Larenz Tate', 'June Kyoto Lu']",7.5,"1993
R
1h 37m",1993,6.666666667,6.666666667,14.27724696,"$27,731,527 "
The Nun's Story,The Nun's Story,3500000,['Fred Zinnemann'],"['Robert Anderson', 'Kathryn Hulme']","['Audrey Hepburn', 'Peter Finch', 'Edith Evans']",7.5,"1959
Not Rated
2h 29m",1959,7.333333333,7,10.6064996,"$12,800,000 "
Time to Choose,Time to Choose,3500000,['Charles Ferguson'],"['Chad Beck', 'Charles Ferguson']","['Oscar Isaac', 'Peter Agnefjall', 'Tasso Azevedo']",7.5,"2015
Not Rated
1h 40m",2015,7.5,7.25,3.860577551,"$29,233 "
Dawn Patrol,The Dawn Patrol,3500000,['Edmund Goulding'],"['Seton I. Miller', 'Dan Totheroh', 'John Monk Saunders']","['Errol Flynn', 'Basil Rathbone', 'David Niven']",7.5,"1938
Not Rated
1h 43m",1938,7,6.777777778,3.311117843,$0 
La marche de l'empereur,March of the Penguins,3400000,['Luc Jacquet'],"['Luc Jacquet', 'Michel Fessler', 'Jordan Roberts']","['Morgan Freeman', 'Romane Bohringer', 'Charles Berling']",7.5,"2005
G
1h 20m",2005,7,6.888888889,14.92732929,"$133,276,359 "
Entre les murs,The Class,3250000,['Laurent Cantet'],"['Laurent Cantet', 'Robin Campillo', 'FranÃ§ois BÃ©gaudeau']","['FranÃ§ois BÃ©gaudeau', 'Agame Malembo-Emene', 'AngÃ©lica Sancio']",7.5,"2008
PG-13
2h 8m",2008,7,7,0,"$34,114,067 "
Love and Death,Love & Death,3000000,['David E. Kelley'],"['Elizabeth Olsen', 'Jesse Plemons', 'Lily Rabe']","['Elizabeth Olsen', 'Jesse Plemons', 'Lily Rabe']",7.5,"TV Mini Series
2023
TV-MA
6h 18m",2023,7,7,15.17767594,"$20,123,742 "
The Farewell,The Farewell,3000000,['Lulu Wang'],['Lulu Wang'],"['Shuzhen Zhao', 'Awkwafina', 'X Mayo']",7.5,"2019
PG
1h 40m",2019,7,7,8.049218023,"$25,466,013 "
Upgrade,Upgrade,3000000,['Leigh Whannell'],['Leigh Whannell'],"['Logan Marshall-Green', 'Melanie Vallejo', 'Steve Danielsen']",7.5,"2018
R
1h 40m",2018,6.666666667,7,9.752662943,"$16,976,561 "
Dead Alive,Dead Alive,3000000,['Peter Jackson'],"['Stephen Sinclair', 'Fran Walsh', 'Peter Jackson']","['Timothy Balme', 'Diana PeÃ±alver', 'Elizabeth Moody']",7.5,"1992
R
1h 44m",1992,8.666666667,7.555555556,6.94605906,"$242,623 "
The Omen,The Omen,2800000,['Richard Donner'],['David Seltzer'],"['Gregory Peck', 'Lee Remick', 'Harvey Stephens']",7.5,"1976
R
1h 51m",1976,6.666666667,7,1.079181246,"$119,295,584 "
"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",2600000,"['Joe Cross', 'Kurt Engfehr']","['Joe Cross', 'Kurt Engfehr', 'Robert Mac']","['Joe Cross', 'Amy Badberg', 'Merv Cross']",7.5,"2010
Not Rated
1h 37m",2010,7,7,5.217483944,$0 
Elling,Elling,2100000,['Petter NÃ¦ss'],"['Ingvar AmbjÃ¸rnsen', 'Axel Hellstenius', 'Larry Stuckey']","['Per Christian Ellefsen', 'Sven Nordin', 'Marit Pia Jacobsen']",7.5,"2001
R
1h 29m",2001,7,6.666666667,5.563915163,"$399,037 "
Boys Don't Cry,Boys Don't Cry,2000000,['Kimberly Peirce'],"['Kimberly Peirce', 'Andy Bienen']","['Hilary Swank', 'ChloÃ« Sevigny', 'Peter Sarsgaard']",7.5,"1999
R
1h 58m",1999,6.5,6.75,10.2777467,"$20,741,000 "
Ghost Dog: The Way of the Samurai,Ghost Dog: The Way of the Samurai,2000000,['Jim Jarmusch'],['Jim Jarmusch'],"['Forest Whitaker', 'Henry Silva', 'John Tormey']",7.5,"1999
R
1h 56m",1999,7,7,10.92618303,"$10,672,492 "
The Lady from Shanghai,The Lady from Shanghai,2000000,['Orson Welles'],"['Sherwood King', 'Orson Welles', 'William Castle']","['Rita Hayworth', 'Orson Welles', 'Everett Sloane']",7.5,"1947
Not Rated
1h 27m",1947,7,7,3.505149978,$0 
Spellbound,Spellbound,1500000,['Alfred Hitchcock'],"['Ben Hecht', 'John Palmer', 'Hilary St George Saunders']","['Ingrid Bergman', 'Gregory Peck', 'Michael Chekhov']",7.5,"1945
Approved
1h 51m",1945,7.333333333,7.111111111,6.531895129,"$7,000,000 "
My Girlfriend's Boyfriend,Boyfriends and Girlfriends,1400000,['Ãric Rohmer'],['Ãric Rohmer'],"['Emmanuelle Chaulet', 'Sophie Renoir', 'Anne-Laure Meury']",7.5,"1987
PG
1h 43m",1987,7,6,6.530048502,$0 
